List_price,Address,Beds,Baths,Living_sqft,Status,Time on Redfin,Property Type,HOA Dues,Year Built,Est. Mo. Payment,Price/Sq.Ft.,Drought_Score,Walk_score,Neighbourhood_Homes,Transit_score,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Schools,Competitive_Score,page_view_count,page_fav_count_30,page_fav_all_time_count,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_healthcare_support,has_mall
"10,79,900","3748 FULMAR Ter,FREMONT, CA 94555",2.0,2.5,1488.0,Active,7.0,Single,$260,1989.0,"$6,303",$726,66.0,53,28.0,53.0,11,65,3,23,60,"[{'Patterson Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",93.0,"2,183",79.0,5,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3748-Fulmar-Ter-94555/home/1149405,0,0
"14,98,888","40326 Blacow Rd,FREMONT, CA 94538",3.0,2.0,1324.0,,,Single,,1960.0,"$8,387","$1,132",66.0,65,29.0,65.0,7,73,6,16,67,"[{'John Blacow Elementary School': '5', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",90.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/40326-Blacow-Rd-94538/home/1109722,0,1
"7,99,999","4059 Lorenzo Ter,FREMONT, CA 94536",3.0,1.5,1126.0,,,Townhouse,$270,1971.0,"$4,747",$710,66.0,70,3.0,,7,77,2,20,58,"[{'Patterson Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4059-Lorenzo-Ter-94536/home/1582476,0,0
"9,98,000","3280 Neal Ter,FREMONT, CA 94538",3.0,2.5,1778.0,,,Single,$495,1993.0,"$6,079",$561,66.0,83,2.0,59.0,7,90,11,19,43,"[{'J. Haley Durham Elementary School': '8', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3280-Neal-Ter-94538/home/1105960,0,0
"14,98,888","48252 Cottonwood St,FREMONT, CA 94539",3.0,2.0,1382.0,Active,8.0,Single,,1964.0,"$8,387","$1,085",66.0,37,5.0,,9,61,17,15,74,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,"7,714",268.0,323,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/48252-Cottonwood-St-94539/home/1088807,0,1
"17,41,095","45158 Tom Blalock St Unit 304 B4,Fremont, CA 94539",3.0,3.5,2479.0,Active,8.0,Condo,$572/month,2023.0,"$10,315",$702,66.0,25,3.0,52.0,8,44,19,13,70,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,689,19.0,2,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/unit-304-B4/home/179177386,0,1
"10,98,000","38372 Redwood Ter,FREMONT, CA 94536",3.0,2.5,1820.0,Active,8.0,Townhouse,$385,1986.0,"$6,529",$603,66.0,42,2.0,52.0,6,39,7,22,43,"[{'Parkmont Elementary School': '8', 'Centerville Junior High': '6', 'Washington High School': '7'}]",95.0,,,,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/38372-Redwood-Ter-94536/unit-23/home/1887324,0,0
"12,98,800","3237 Lake Arrowhead Ave,Fremont, CA 94555",3.0,2.0,1570.0,Active,8.0,Single,,1976.0,"$7,268",$827,66.0,40,3.0,50.0,12,62,2,29,87,"[{'Warwick Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",90.0,"3,877",215.0,4,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3237-Lake-Arrowhead-Ave-94555/home/1722455,0,0
"15,98,000","44434 Camellia Dr,Fremont, CA 94539",4.0,2.0,1350.0,Active,8.0,Single,,1969.0,"$8,942","$1,184",66.0,14,3.0,,7,44,3,15,44,"[{'Fred E. Weibel Elementary School': '7', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/44434-Camellia-Dr-94539/home/1900642,0,1
"17,25,000","34378 Torrington Ct,Fremont, CA 94555",3.0,2.0,1390.0,,,Single,,1970.0,"$9,653","$1,241",66.0,48,28.0,67.0,14,61,3,23,75,"[{'Warwick Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",93.0,"2,285",92.0,130,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/34378-Torrington-Ct-94555/home/1960119,0,1
"10,99,000","5632 Pandorea Ter,Newark, CA 94560",3.0,3.0,1622.0,Active,9.0,Townhouse,$295/month,2017.0,"$6,445",$678,66.0,54,5.0,54.0,10,79,2,17,88,"[{'Birch Grove Primary': '-', 'Newark Junior High School': '4', 'Newark Memorial High School': '5'}]",96.0,"2,403",109.0,122,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Newark/5632-Pandorea-Ter-94560/home/143117456,0,1
"9,88,000","45138 Challenge Cmn #1001,FREMONT, CA 94538",2.0,2.5,1273.0,Active,9.0,Condo,$360,2020.0,"$5,889",$776,66.0,31,3.0,59.0,4,31,2,9,35,"[{'Fred E. Weibel Elementary School': '7', 'E. M. Grimmer Elementary School': '8', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,"2,777",108.0,109,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/Fremont/45138-Challenge-Cmn-94538/unit-1001/home/175930843,0,1
"2,88,000","711 Old Canyon Rd #49,Fremont, CA 94536",2.0,2.0,1282.0,Active,10.0,Mobile/Manufactured,,,"$1,612",$225,,30,,,5,39,6,22,39,[{}],,,,,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/711-Old-Canyon-Rd-94536/unit-49/home/1397389,0,0
"12,98,000","5278 Keystone Dr,FREMONT, CA 94536",3.0,2.0,1329.0,Active,10.0,Single,$18,1955.0,"$7,281",$977,66.0,57,8.0,57.0,8,82,3,20,63,"[{'John G. Mattos Elementary School': '6', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,,,,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5278-Keystone-Dr-94536/home/1986301,0,0
"11,99,888","38507 Overacker Ave,Fremont, CA 94536",3.0,2.0,1166.0,Back,12.0,Single,,1953.0,"$6,714","$1,029",66.0,43,5.0,66.0,4,32,6,20,34,"[{'Vallejo Mill Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",,,,,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/38507-Overacker-Ave-94536/home/2009598,0,0
"7,99,000","344 Goleta Ter,FREMONT, CA 94536",2.0,1.5,1140.0,Active,12.0,Townhouse,$337,1973.0,"$4,808",$701,66.0,31,3.0,,5,51,4,22,35,"[{'Niles Elementary School': '8', 'Centerville Junior High': '6', 'Washington High School': '7'}]",90.0,,,,1,1,0,1,0,1,0,0,https://www.redfin.com//CA/Fremont/344-Goleta-Ter-94536/home/799873,0,0
"10,10,800","47262 Mission Falls Ct,Fremont, CA 94539",2.0,2.5,1496.0,,,Condo,$500/month,2022.0,"$6,156",$676,66.0,60,3.0,60.0,7,47,16,9,57,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,826,17.0,6,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47262-Mission-Falls-Ct-94539/home/178764593,0,0
"18,88,888","38321 Timpanogas Cir,Fremont, CA 94536",4.0,3.0,2010.0,Active,12.0,Single,,2017.0,"$10,570",$940,66.0,16,3.0,,5,39,6,22,38,"[{'Vallejo Mill Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",93.0,"3,413",122.0,243,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/38321-Timpanogas-Cir-94536/home/22713384,0,0
"6,98,888","38630 Country Cmn #311,FREMONT, CA 94536",2.0,2.0,928.0,,,Condo,$373,1979.0,"$4,284",$753,66.0,76,11.0,52.0,8,47,3,14,59,"[{'Tom Maloney Elementary School': '8', 'Centerville Junior High': '6', 'Washington High School': '7'}]",90.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/38630-Country-Cmn-94536/unit-311/home/1335305,0,0
"18,95,444","230 BARTON Dr,Fremont, CA 94536-1704",3.0,1.0,1062.0,Sold,,Single,,1952.0,,"$1,785",66.0,28,3.0,63.0,5,39,6,22,39,"[{'Vallejo Mill Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",93.0,799,49.0,238,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/230-Barton-Dr-94536/home/1990604,0,0
"16,00,000","5235 Earle St,Fremont, CA 94536",4.0,3.0,1635.0,,,Single,$21/month,1964.0,"$8,974",$979,66.0,67,8.0,67.0,11,85,1,18,82,"[{'John G. Mattos Elementary School': '6', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,"1,786",56.0,15,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5235-Earle-St-94536/home/1301546,0,1
"10,99,000","36509 Cabrillo Dr,Fremont, CA 94536",3.0,1.0,1147.0,Active,12.0,Single,,1954.0,"$6,150",$958,66.0,63,13.0,63.0,7,72,2,23,57,"[{'Cabrillo Elementary School': '5', 'Centerville Junior High': '6', 'Washington High School': '7'}]",93.0,"3,487",120.0,9,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/36509-Cabrillo-Dr-94536/home/1769862,0,0
"16,50,000","32728 Shaver Lake St,Fremont, CA 94555",4.0,2.5,1889.0,,,Single,,1977.0,"$9,233",$873,66.0,49,3.0,51.0,11,67,2,30,91,"[{'Warwick Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",90.0,"2,308",76.0,10,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/32728-Shaver-Lake-St-94555/home/1132749,0,0
"20,99,000","42102 CAMINO SANTA BARBARA,Fremont, CA 94539",3.0,2.0,1582.0,Active,12.0,Single,,1963.0,"$11,745","$1,327",66.0,30,5.0,,3,75,11,17,28,"[{'Joshua Chadbourne Elementary School': '8', 'William Hopkins Junior High School': '9', 'Mission San Jose High School': '9'}]",90.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/42102-Cam-Santa-Barbara-94539/home/1085321,0,0
"9,99,000","34910 Sea Cliff Ter,Fremont, CA 94555",3.0,2.5,1400.0,,,Townhouse,$223/month,1980.0,"$5,813",$714,66.0,70,10.0,54.0,13,73,2,20,82,"[{'Patterson Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",93.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/34910-Sea-Cliff-Ter-94555/home/1540351,0,1
"10,16,095","47282 Mission Falls Ct,Fremont, CA 94539",2.0,2.0,1515.0,Price,13.0,Condo,$500/month,2022.0,"$6,186",$671,66.0,60,3.0,60.0,7,47,16,9,57,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47282-Mission-Falls-Ct-94539/home/179138819,0,0
"9,97,575","47292 Mission Falls Ct,Fremont, CA 94539",2.0,2.0,1515.0,Price,13.0,Condo,$500/month,2022.0,"$6,082",$658,66.0,60,3.0,60.0,7,47,16,9,57,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47292-Mission-Falls-Ct-94539/home/179138815,0,0
"10,16,095","47312 Mission Falls Ct,Fremont, CA 94539",2.0,2.0,1515.0,Price,13.0,Condo,$500/month,2022.0,"$6,186",$671,66.0,60,3.0,60.0,7,47,16,9,57,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47312-Mission-Falls-Ct-94539/home/179138816,0,0
"9,86,185","47302 Mission Falls Ct,Fremont, CA 94539",2.0,2.5,1496.0,Price,13.0,Condo,$500/month,2022.0,"$6,018",$659,66.0,60,3.0,60.0,7,47,16,9,57,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/47302-Mission-Falls-Ct-94539/home/179138817,0,0
"15,99,000","4435 Kennett Ter,FREMONT, CA 94536",4.0,3.5,2422.0,Active,13.0,Single,$199,2016.0,"$9,146",$660,66.0,79,4.0,55.0,3,78,3,16,48,"[{'Glenmoor Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",90.0,225,117.0,19,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/4435-Kennett-Ter-94536/home/112886472,0,0
"14,95,000","5585 Beau Ct,FREMONT, CA 94538",3.0,2.0,1204.0,,,Single,,1962.0,"$8,366","$1,242",66.0,36,29.0,,3,59,4,25,78,"[{'Steven Millard Elementary School': '7', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",90.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5585-Beau-Ct-94538/home/1603007,0,1
"9,99,888","3768 Capitol Ave Unit 518B,FREMONT, CA 94538",2.0,2.0,1109.0,,,Condo,$575,2019.0,"$6,170",$902,66.0,87,3.0,53.0,14,52,4,20,75,"[{'Brier Elementary School': '6', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",,,,,0,0,0,0,0,0,0,0,https://www.redfin.com//CA/Fremont/3768-Capitol-Ave-94538/unit-518B/home/168824362,0,0
"15,00,000","1460 Gilbert Ave,Fremont, CA 94536",4.0,2.5,1785.0,,,Single,,1977.0,"$8,394",$840,66.0,28,1.0,58.0,6,38,5,19,43,"[{'Parkmont Elementary School': '8', 'Centerville Junior High': '6', 'Washington High School': '7'}]",95.0,"3,661",127.0,22,1,1,1,1,0,1,0,0,https://www.redfin.com//CA/Fremont/1460-Gilbert-Ave-94536/home/2034857,0,0
"17,99,000","41260 Norman Ct,Fremont, CA 94539",3.0,2.0,1148.0,Active,14.0,Single,,1956.0,"$10,067","$1,567",66.0,55,5.0,55.0,7,84,12,20,48,"[{'Mission Valley Elementary School': '7', 'William Hopkins Junior High School': '9', 'Mission San Jose High School': '9'}]",90.0,"3,670",113.0,162,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/41260-Norman-Ct-94539/home/1792143,0,0
"39,80,000","900 HUNTER Ln,Fremont, CA 94539",4.0,4.5,4966.0,,,Single,,1993.0,"$22,271",$801,66.0,11,1.0,,7,75,3,14,68,"[{'Mission San Jose Elementary School': '9', 'William Hopkins Junior High School': '9', 'Mission San Jose High School': '9'}]",93.0,"3,139",46.0,225,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/900-Hunter-Ln-94539/home/1324861,0,1
"6,98,000","39224 Guardino Dr #218,FREMONT, CA 94538",2.0,2.0,1077.0,,,Condo,$634,1990.0,"$4,540",$648,66.0,35,11.0,58.0,3,33,7,15,29,"[{'Vallejo Mill Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",,"2,979",137.0,188,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/39224-Guardino-Dr-94538/unit-218/home/1233551,0,0
"12,50,000","3445 Little Ct,Fremont, CA 94538",3.0,1.0,1437.0,Price,14.0,Single,,1958.0,"$6,995",$870,66.0,28,4.0,,8,71,3,10,47,"[{'J. Haley Durham Elementary School': '8', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3445-Little-Ct-94538/home/1586595,0,0
"17,99,999","5338 Sayre Ave,Fremont, CA 94536",4.0,3.0,1980.0,,,Single,$22/month,1960.0,"$10,094",$909,66.0,32,8.0,,11,84,1,21,78,"[{'John G. Mattos Elementary School': '6', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/5338-Sayre-Ave-94536/home/1058193,0,1
"60,00,000","3800 Adams Ave,Fremont, CA 94538",,,,Active,15.0,Vacant,,,"$33,574",,66.0,90,,67.0,6,85,12,21,46,"[{'E. M. Grimmer Elementary School': '8', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/3800-Adams-Ave-94538/home/704456,0,1
"5,49,000","37373 Sequoia Rd,Fremont, CA 94536",2.0,1.0,750.0,Active,15.0,Condo,$329/month,1986.0,"$3,401",$732,66.0,44,11.0,68.0,4,66,3,13,48,"[{'Oliveira Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",90.0,"2,056",59.0,63,1,0,0,1,1,1,1,0,https://www.redfin.com//CA/Fremont/37373-Sequoia-Rd-94536/home/12117639,0,0
"17,70,888","38280 Corrigan Ct,Fremont, CA 94536",3.0,2.0,1667.0,Active,15.0,Single,,1959.0,"$9,909","$1,062",66.0,61,8.0,61.0,10,60,1,16,61,"[{'Glenmoor Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",92.0,241,115.0,15,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/38280-Corrigan-Ct-94536/home/527183,0,0
"18,88,000","4226 Nerissa Cir,Fremont, CA 94555",4.0,2.5,1717.0,Active,15.0,Single,,1987.0,"$10,565","$1,100",66.0,30,28.0,50.0,13,74,2,22,72,"[{'Ardenwood Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4226-Nerissa-Cir-94555/home/1109542,0,0
"1,49,000","4141 Deep Creek Rd #145,Fremont, CA 94555",2.0,2.0,1344.0,,,Mobile/Manufactured,,,$834,$111,66.0,47,,60.0,13,69,2,26,71,"[{'Ardenwood Elementary School': '7', 'Thornton Junior High School': '7', 'American High School': '9'}]",,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/4141-Deep-Creek-Rd-94555/unit-145/home/1153572,0,0
"29,50,000","45083 Cougar Cir,FREMONT, CA 94539",5.0,3.0,2600.0,Active,18.0,Single,$85,1989.0,"$16,592","$1,135",66.0,9,1.0,,7,75,3,14,68,"[{'Fred E. Weibel Elementary School': '7', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45083-Cougar-Cir-94539/home/1559513,0,1
"25,88,000","48867 Sauvignon Ct,FREMONT, CA 94539",6.0,4.0,3058.0,,,Single,,1998.0,"$14,482",$846,66.0,21,5.0,57.0,6,58,1,11,49,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,"10,957",142.0,273,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/48867-Sauvignon-Ct-94539/home/1959642,0,1
"1,75,000","289 Winnipeg Terrace Ter #289,FREMONT, CA 94538",2.0,1.0,1044.0,Active,19.0,Single-Wide,,1973.0,$979,$168,66.0,27,,60.0,3,35,3,16,26,"[{'Harvey Green Elementary School': '7', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",,"2,216",27.0,55,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/Fremont/289-Winnipeg-Ter-94538/unit-289/home/63744779,0,1
"22,00,000","752 Topawa Dr,Fremont, CA 94539",5.0,4.5,2474.0,Price,19.0,Single,,1976.0,"$12,310",$889,66.0,50,5.0,50.0,7,47,15,9,50,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,"6,643",185.0,203,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/752-Topawa-Dr-94539/home/1263780,0,0
"14,50,000","357 Paso Roble Cmn,Fremont, CA 94539",4.0,3.5,1842.0,,,Townhouse,$270/month,2012.0,"$8,384",$787,66.0,14,5.0,,3,62,5,14,28,"[{'Mission San Jose Elementary School': '9', 'William Hopkins Junior High School': '9', 'Mission San Jose High School': '9'}]",92.0,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/Fremont/357-Paso-Roble-Cmn-94539/home/40627336,0,1
"16,50,000","311 Sandstone Dr,FREMONT, CA 94536",4.0,2.5,1789.0,Active,21.0,Single,,1989.0,"$9,233",$922,66.0,34,7.0,,8,61,4,20,69,"[{'Niles Elementary School': '8', 'Centerville Junior High': '6', 'Washington High School': '7'}]",90.0,126,0.0,65,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/311-Sandstone-Dr-94536/home/1492571,0,1
"7,50,000","34671 Agree Ter,Fremont, CA 94555",2.0,2.0,892.0,Active,21.0,Condo,$335/month,1987.0,"$4,532",$841,66.0,43,3.0,,13,81,1,20,82,"[{'Forest Park Elementary School': '8', 'Thornton Junior High School': '7', 'American High School': '9'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/34671-Agree-Ter-94555/unit-73/home/1355165,0,0
"6,75,000","46885 Fernald Cmn,Fremont, CA 94539",2.0,1.0,937.0,Active,23.0,Condo,$439/month,1978.0,"$4,216",$720,66.0,77,5.0,61.0,7,48,15,9,52,"[{'James Leitch Elementary School': '-', 'Warm Springs Elementary School': '9', 'John M. Horner Junior High School': '7', 'Irvington High School': '8'}]",92.0,"2,305",27.0,32,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/46885-Fernald-Cmn-94539/unit-46/home/1650559,0,0
"19,70,440","45347 Lumen Terrace Way 102,Fremont, CA 94539",4.0,3.5,2493.0,Active,23.0,Condo,,2022.0,"$11,026",$790,66.0,27,3.0,51.0,8,44,18,13,70,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45347-Lumen-Ter-94539/home/178993931,0,1
"16,79,095","45158 Tom Blalock Way 307,Fremont, CA 94539",3.0,3.5,2392.0,,,Condo,,2022.0,"$9,396",$702,66.0,25,3.0,52.0,8,44,19,13,70,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,"5,046",89.0,16,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/home/177943120,0,1
"18,62,575","45318 Silhouette Cmn Unit 101 F1,Fremont, CA 94539",4.0,3.5,2500.0,Active,27.0,Condo,$596/month,2023.0,"$11,018",$745,66.0,30,3.0,52.0,8,44,19,13,70,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45318-Silhouette-Cmn-94539/unit-101-F1/home/178974349,0,1
"18,36,575","1908 Reflection Cmn Unit 101 F3,Fremont, CA 94539",4.0,3.5,2460.0,,,Condo,$596/month,2023.0,"$10,873",$747,66.0,27,3.0,51.0,8,44,18,13,70,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/1908-Reflection-Cmn-94539/unit-101-F3/home/178974115,0,1
"9,88,888","45128 Warm Springs Blvd #406,Fremont, CA 94539",2.0,2.0,1301.0,,,Condo,$532/month,2019.0,"$6,065",$760,66.0,30,3.0,52.0,8,44,1,13,68,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,"3,066",79.0,84,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45128-Warm-Springs-Blvd-94539/unit-406/home/168827911,0,1
"16,79,095","45158 Tom Blalock St Unit 307 B4,Fremont, CA 94539",3.0,3.5,2392.0,Active,29.0,Condo,$572/month,2023.0,"$9,968",$702,66.0,25,3.0,52.0,8,44,19,13,70,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45158-Tom-Blalock-St-94539/unit-307-B4/home/178960638,0,1
"18,00,000","45249 Electric Ter #101,Fremont, CA 94539",4.0,3.5,2453.0,Active,30.0,Condo,$570/month,2019.0,"$10,642",$734,66.0,17,3.0,51.0,8,44,1,13,65,"[{'Fred E. Weibel Elementary School': '7', 'James Leitch Elementary School': '-', 'G. M. Walters Junior High School': '6', 'John F. Kennedy High School': '7'}]",92.0,"1,575",23.0,110,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Fremont/45249-Electric-Ter-94539/unit-101/home/168828105,0,1
"24,90,000","2632 Middlefield Ave,Fremont, CA 94539",4.0,3.5,2109.0,Active,32.0,Single,,1959.0,"$13,933","$1,181",66.0,31,1.0,,7,72,10,23,52,"[{'Mission Valley Elementary School': '7', 'William Hopkins Junior High School': '9', 'Mission San Jose High School': '9'}]",92.0,"12,465",394.0,399,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Fremont/2632-Middlefield-Ave-94539/home/1108109,0,1
"14,98,000","37965 Stenhammer Dr,FREMONT, CA 94536",4.0,3.0,1832.0,Active,32.0,Single,,1959.0,"$8,382",$818,66.0,5,3.0,,5,37,6,21,33,"[{'Vallejo Mill Elementary School': '6', 'Centerville Junior High': '6', 'Washington High School': '7'}]",93.0,,,,1,1,1,1,0,1,0,1,https://www.redfin.com//CA/Fremont/37965-Stenhammer-Dr-94536/home/1260309,0,0
